0.080016,-0.462420,0.152923,-0.058837,-0.126472,0.002908,-0.126692,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.083350,-0.462431,0.152917,-0.058850,-0.126498,0.002911,-0.126698,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.086684,-0.462390,0.152906,-0.058797,-0.126468,0.002928,-0.126694,-1.000000,-1.000000,-1.000000,78599.000000,3.000000,49.410000,0.000000,-1.000000,
0.090018,-0.462428,0.152947,-0.058848,-0.126484,0.002937,-0.126679,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.093352,-0.462430,0.152940,-0.058837,-0.126471,0.002925,-0.126688,-1.000000,-1.000000,-1.000000,4895265.000000,3.000000,49.410000,0.000000,-1.000000,
0.096686,-0.462376,0.152902,-0.058793,-0.126485,0.002920,-0.126688,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.100020,-0.462411,0.152898,-0.058847,-0.126491,0.002899,-0.126685,-1.000000,-1.000000,-1.000000,15265.000000,3.000000,49.410000,0.000000,-1.000000,
0.103354,-0.462411,0.152885,-0.058842,-0.126493,0.002892,-0.126698,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.106688,-0.462369,0.152888,-0.058797,-0.126472,0.002893,-0.126684,-1.000000,-1.000000,-1.000000,4931931.000000,3.000000,49.410000,0.000000,-1.000000,
0.110022,-0.462377,0.152889,-0.058797,-0.126469,0.002893,-0.126685,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.113356,-0.462401,0.152902,-0.058843,-0.126476,0.002877,-0.126714,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.116690,-0.462414,0.152916,-0.058848,-0.126474,0.002885,-0.126708,-1.000000,-1.000000,-1.000000,51930.000000,3.000000,49.410000,0.000000,-1.000000,
0.120024,-0.462364,0.152899,-0.058798,-0.126464,0.002898,-0.126698,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.123358,-0.462369,0.152904,-0.058802,-0.126478,0.002905,-0.126693,-1.000000,-1.000000,-1.000000,4968596.000000,3.000000,49.410000,0.000000,-1.000000,
0.126692,-0.462424,0.152935,-0.058859,-0.126494,0.002913,-0.126700,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.130026,-0.462375,0.152920,-0.058790,-0.126457,0.002909,-0.126669,-1.000000,-1.000000,-1.000000,88595.000000,3.000000,49.410000,0.000000,-1.000000,
0.133360,-0.462422,0.152920,-0.058846,-0.126438,0.002890,-0.126599,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.136694,-0.462434,0.152930,-0.058862,-0.126432,0.002883,-0.126604,-1.000000,-1.000000,-1.000000,5005261.000000,3.000000,49.410000,0.000000,-1.000000,
0.140028,-0.462427,0.152923,-0.058863,-0.126448,0.002875,-0.126596,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.143362,-0.462430,0.152915,-0.058854,-0.126479,0.002918,-0.126656,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.146696,-0.462404,0.152905,-0.058877,-0.126428,0.002866,-0.126602,-1.000000,-1.000000,-1.000000,25261.000000,3.000000,49.410000,0.000000,-1.000000,
0.150030,-0.462423,0.152901,-0.058844,-0.126425,0.002863,-0.126596,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.153364,-0.462423,0.152901,-0.058844,-0.126425,0.002863,-0.126596,-1.000000,-1.000000,-1.000000,5041927.000000,3.000000,49.410000,0.000000,-1.000000,
0.156698,-0.462350,0.152883,-0.058802,-0.126412,0.002859,-0.126618,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.160032,-0.462405,0.152910,-0.058858,-0.126409,0.002863,-0.126605,-1.000000,-1.000000,-1.000000,61926.000000,3.000000,49.410000,0.000000,-1.000000,
0.163366,-0.462415,0.152917,-0.058863,-0.126493,0.002908,-0.126688,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.166700,-0.462412,0.152926,-0.058844,-0.126478,0.002921,-0.126702,-1.000000,-1.000000,-1.000000,5078592.000000,3.000000,49.410000,0.000000,-1.000000,
0.170034,-0.462414,0.152942,-0.058849,-0.126465,0.002937,-0.126680,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.173368,-0.462414,0.152941,-0.058839,-0.126276,0.002790,-0.126940,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.176702,-0.462391,0.152939,-0.058781,-0.126490,0.002920,-0.126691,-1.000000,-1.000000,-1.000000,98591.000000,3.000000,49.410000,0.000000,-1.000000,
0.180036,-0.462444,0.152946,-0.058853,-0.126463,0.002929,-0.126690,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.183370,-0.462426,0.152929,-0.058853,-0.126492,0.002914,-0.126690,-1.000000,-1.000000,-1.000000,5115257.000000,3.000000,49.410000,0.000000,-1.000000,
0.186704,-0.462433,0.152922,-0.058836,-0.126156,0.002771,-0.126966,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.190038,-0.462404,0.152915,-0.058836,-0.126459,0.002885,-0.126692,-1.000000,-1.000000,-1.000000,35257.000000,3.000000,49.410000,0.000000,-1.000000,
0.193372,-0.462363,0.152888,-0.058798,-0.126443,0.002887,-0.126685,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.196706,-0.462365,0.152874,-0.058808,-0.126474,0.002888,-0.126671,-1.000000,-1.000000,-1.000000,5151923.000000,3.000000,49.410000,0.000000,-1.000000,
0.200040,-0.462401,0.152881,-0.058856,-0.126464,0.002877,-0.126682,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.203374,-0.462401,0.152899,-0.058871,-0.126425,0.002849,-0.126614,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.206708,-0.462419,0.152904,-0.058857,-0.126427,0.002861,-0.126606,-1.000000,-1.000000,-1.000000,71922.000000,3.000000,49.410000,0.000000,-1.000000,
0.210042,-0.462407,0.152902,-0.058854,-0.126462,0.002903,-0.126694,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.213376,-0.462409,0.152931,-0.058842,-0.126462,0.002908,-0.126678,-1.000000,-1.000000,-1.000000,5188588.000000,3.000000,49.410000,0.000000,-1.000000,
0.216710,-0.462432,0.152937,-0.058839,-0.126462,0.002875,-0.126610,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.220044,-0.462370,0.152918,-0.058788,-0.126440,0.002869,-0.126605,-1.000000,-1.000000,-1.000000,8587.000000,3.000000,49.410000,0.000000,-1.000000,
0.223378,-0.462428,0.152939,-0.058836,-0.126476,0.002911,-0.126679,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.226712,-0.462374,0.152916,-0.058774,-0.126484,0.002907,-0.126686,-1.000000,-1.000000,-1.000000,5225253.000000,3.000000,49.410000,0.000000,-1.000000,
0.230046,-0.462406,0.152939,-0.058818,-0.126451,0.002863,-0.126604,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.233380,-0.462413,0.152911,-0.058838,-0.126451,0.002850,-0.126600,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.236714,-0.462447,0.152895,-0.058845,-0.126449,0.002897,-0.126678,-1.000000,-1.000000,-1.000000,45253.000000,3.000000,49.410000,0.000000,-1.000000,
0.240048,-0.462339,0.152887,-0.058756,-0.126442,0.002829,-0.126622,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.243382,-0.462425,0.152886,-0.058837,-0.126461,0.002830,-0.126620,-1.000000,-1.000000,-1.000000,5261919.000000,3.000000,49.410000,0.000000,-1.000000,
0.246716,-0.462361,0.152874,-0.058800,-0.126451,0.002845,-0.126602,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.250050,-0.462407,0.152889,-0.058840,-0.126435,0.002912,-0.126668,-1.000000,-1.000000,-1.000000,81918.000000,3.000000,49.410000,0.000000,-1.000000,
0.253384,-0.462384,0.152900,-0.058796,-0.126423,0.002873,-0.126594,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.256718,-0.462437,0.152925,-0.058843,-0.126410,0.002887,-0.126603,-1.000000,-1.000000,-1.000000,5298584.000000,3.000000,49.410000,0.000000,-1.000000,
0.260052,-0.462423,0.152928,-0.058849,-0.126455,0.002908,-0.126687,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.263386,-0.462414,0.152945,-0.058837,-0.126481,0.002912,-0.126703,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.266720,-0.462358,0.152913,-0.058795,-0.126471,0.002936,-0.126666,-1.000000,-1.000000,-1.000000,18583.000000,3.000000,49.410000,0.000000,-1.000000,
0.270054,-0.462439,0.152925,-0.058860,-0.126464,0.002926,-0.126710,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.273388,-0.462420,0.152915,-0.058835,-0.126454,0.002909,-0.126693,-1.000000,-1.000000,-1.000000,5335250.000000,3.000000,49.410000,0.000000,-1.000000,
0.276722,-0.462391,0.152920,-0.058823,-0.126484,0.002898,-0.126703,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.280056,-0.462425,0.152903,-0.058849,-0.126458,0.002904,-0.126685,-1.000000,-1.000000,-1.000000,55249.000000,3.000000,49.410000,0.000000,-1.000000,
0.283390,-0.462409,0.152884,-0.058838,-0.126436,0.002894,-0.126695,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.286724,-0.462392,0.152884,-0.058849,-0.126484,0.002881,-0.126698,-1.000000,-1.000000,-1.000000,5371915.000000,3.000000,49.410000,0.000000,-1.000000,
0.290058,-0.462407,0.152897,-0.058851,-0.126459,0.002892,-0.126702,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.293392,-0.462416,0.152899,-0.058849,-0.126442,0.002896,-0.126698,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.296726,-0.462417,0.152931,-0.058844,-0.126456,0.002906,-0.126707,-1.000000,-1.000000,-1.000000,91914.000000,3.000000,49.410000,0.000000,-1.000000,
0.300060,-0.462420,0.152934,-0.058840,-0.126538,0.002917,-0.126638,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.303394,-0.462398,0.152938,-0.058838,-0.126440,0.002950,-0.126682,-1.000000,-1.000000,-1.000000,5408580.000000,3.000000,49.410000,0.000000,-1.000000,
0.306728,-0.462369,0.152927,-0.058793,-0.126441,0.002929,-0.126691,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.310062,-0.462413,0.152945,-0.058834,-0.126460,0.002941,-0.126696,-1.000000,-1.000000,-1.000000,28579.000000,3.000000,49.410000,0.000000,-1.000000,
0.313396,-0.462365,0.152926,-0.058791,-0.126459,0.002915,-0.126711,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.316730,-0.462358,0.152902,-0.058773,-0.126458,0.002919,-0.126668,-1.000000,-1.000000,-1.000000,5445246.000000,3.000000,49.410000,0.000000,-1.000000,
0.320064,-0.462401,0.152934,-0.058829,-0.126480,0.002905,-0.126695,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.323398,-0.462401,0.152907,-0.058843,-0.126484,0.002898,-0.126701,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.326732,-0.462420,0.152902,-0.058845,-0.126462,0.002901,-0.126691,-1.000000,-1.000000,-1.000000,65245.000000,3.000000,49.410000,0.000000,-1.000000,
0.330066,-0.462381,0.152886,-0.058851,-0.126444,0.002899,-0.126687,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.333400,-0.462387,0.152886,-0.058844,-0.126473,0.002876,-0.126686,-1.000000,-1.000000,-1.000000,5481911.000000,3.000000,49.410000,0.000000,-1.000000,
0.336734,-0.462388,0.152877,-0.058849,-0.126448,0.002880,-0.126719,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.340068,-0.462349,0.152889,-0.058799,-0.126446,0.002895,-0.126681,-1.000000,-1.000000,-1.000000,1910.000000,3.000000,49.410000,0.000000,-1.000000,
0.343402,-0.462410,0.152914,-0.058845,-0.126180,0.002766,-0.126989,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.346736,-0.462359,0.152898,-0.058794,-0.126368,0.002480,-0.126781,-1.000000,-1.000000,-1.000000,5518576.000000,3.000000,49.410000,0.000000,-1.000000,
0.350070,-0.462341,0.152927,-0.058786,-0.126429,0.002481,-0.126772,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.353404,-0.462359,0.152929,-0.058781,-0.126457,0.002920,-0.126671,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.356738,-0.462405,0.152930,-0.058829,-0.126475,0.002908,-0.126681,-1.000000,-1.000000,-1.000000,38575.000000,3.000000,49.410000,0.000000,-1.000000,
0.360072,-0.462429,0.152941,-0.058863,-0.126494,0.002915,-0.126683,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.363406,-0.462432,0.152916,-0.058825,-0.126480,0.002892,-0.126694,-1.000000,-1.000000,-1.000000,5555242.000000,3.000000,49.410000,0.000000,-1.000000,
0.366740,-0.462424,0.152908,-0.058847,-0.126475,0.002901,-0.126703,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.370074,-0.462427,0.152906,-0.058833,-0.126457,0.002898,-0.126689,-1.000000,-1.000000,-1.000000,75241.000000,3.000000,49.410000,0.000000,-1.000000,
0.373408,-0.462436,0.152881,-0.058841,-0.126484,0.002868,-0.126688,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.376741,-0.462378,0.152879,-0.058787,-0.126447,0.002875,-0.126702,-1.000000,-1.000000,-1.000000,5591907.000000,3.000000,49.410000,0.000000,-1.000000,
0.380075,-0.462363,0.152874,-0.058786,-0.126464,0.002880,-0.126701,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.383409,-0.462409,0.152910,-0.058849,-0.126470,0.002897,-0.126685,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.386743,-0.462405,0.152907,-0.058843,-0.126469,0.002911,-0.126672,-1.000000,-1.000000,-1.000000,11906.000000,3.000000,49.410000,0.000000,-1.000000,
0.390077,-0.462411,0.152915,-0.058844,-0.126477,0.002917,-0.126696,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.393411,-0.462409,0.152917,-0.058852,-0.126452,0.002909,-0.126700,-1.000000,-1.000000,-1.000000,5628572.000000,3.000000,49.410000,0.000000,-1.000000,
0.396745,-0.462431,0.152957,-0.058836,-0.126529,0.002926,-0.126638,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.400079,-0.462417,0.152938,-0.058842,-0.126470,0.002938,-0.126673,-1.000000,-1.000000,-1.000000,48571.000000,3.000000,49.410000,0.000000,-1.000000,
0.403413,-0.462379,0.152901,-0.058804,-0.126482,0.002914,-0.126686,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.406747,-0.462421,0.152934,-0.058847,-0.126458,0.002918,-0.126681,-1.000000,-1.000000,-1.000000,5665238.000000,3.000000,49.410000,0.000000,-1.000000,
0.410081,-0.462399,0.152918,-0.058843,-0.126472,0.002912,-0.126683,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.413415,-0.462374,0.152855,-0.058814,-0.126467,0.002901,-0.126684,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.416749,-0.462407,0.152885,-0.058862,-0.126464,0.002889,-0.126691,-1.000000,-1.000000,-1.000000,85237.000000,3.000000,49.410000,0.000000,-1.000000,
0.420083,-0.462402,0.152880,-0.058864,-0.126453,0.002894,-0.126690,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.423417,-0.462397,0.152884,-0.058867,-0.126504,0.002905,-0.126619,-1.000000,-1.000000,-1.000000,5701903.000000,3.000000,49.410000,0.000000,-1.000000,
0.426751,-0.462398,0.152898,-0.058873,-0.126457,0.002887,-0.126697,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.430085,-0.462414,0.152898,-0.058840,-0.126440,0.002901,-0.126697,-1.000000,-1.000000,-1.000000,21903.000000,3.000000,49.410000,0.000000,-1.000000,
0.433419,-0.462363,0.152907,-0.058791,-0.126471,0.002930,-0.126684,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.436753,-0.462394,0.152928,-0.058825,-0.126466,0.002933,-0.126688,-1.000000,-1.000000,-1.000000,5738568.000000,3.000000,49.410000,0.000000,-1.000000,
0.440087,-0.462416,0.152939,-0.058844,-0.126518,0.002950,-0.126632,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.443421,-0.462399,0.152936,-0.058846,-0.126464,0.002933,-0.126670,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.446755,-0.462421,0.152927,-0.058834,-0.126445,0.002927,-0.126687,-1.000000,-1.000000,-1.000000,58567.000000,3.000000,49.410000,0.000000,-1.000000,
0.450089,-0.462418,0.152919,-0.058852,-0.126470,0.002915,-0.126683,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.453423,-0.462397,0.152892,-0.058791,-0.126465,0.002902,-0.126710,-1.000000,-1.000000,-1.000000,5775234.000000,3.000000,49.410000,0.000000,-1.000000,
0.456757,-0.462406,0.152895,-0.058834,-0.126463,0.002904,-0.126680,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.460091,-0.462375,0.152863,-0.058797,-0.126170,0.002740,-0.126989,-1.000000,-1.000000,-1.000000,95233.000000,3.000000,49.410000,0.000000,-1.000000,
0.463425,-0.462373,0.152876,-0.058803,-0.126463,0.002884,-0.126697,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.466759,-0.462407,0.152895,-0.058830,-0.126488,0.002888,-0.126715,-1.000000,-1.000000,-1.000000,5811899.000000,3.000000,49.410000,0.000000,-1.000000,
0.470093,-0.462420,0.152910,-0.058833,-0.126466,0.002916,-0.126676,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.473427,-0.462414,0.152910,-0.058828,-0.126458,0.002910,-0.126676,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.476761,-0.462418,0.152928,-0.058816,-0.126503,0.002911,-0.126701,-1.000000,-1.000000,-1.000000,31899.000000,3.000000,49.410000,0.000000,-1.000000,
0.480095,-0.462426,0.152933,-0.058825,-0.126488,0.002909,-0.126676,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.483429,-0.462419,0.152932,-0.058832,-0.126468,0.002914,-0.126680,-1.000000,-1.000000,-1.000000,5848564.000000,3.000000,49.410000,0.000000,-1.000000,
0.486763,-0.462412,0.152932,-0.058829,-0.126454,0.002883,-0.126679,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.490097,-0.462335,0.152916,-0.058722,-0.126459,0.002895,-0.126680,-1.000000,-1.000000,-1.000000,68563.000000,3.000000,49.410000,0.000000,-1.000000,
0.493431,-0.462383,0.152908,-0.058820,-0.126491,0.002888,-0.126674,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.496765,-0.462407,0.152898,-0.058830,-0.126475,0.002894,-0.126669,-1.000000,-1.000000,-1.000000,5885230.000000,3.000000,49.410000,0.000000,-1.000000,
0.500099,-0.462390,0.152893,-0.058820,-0.126467,0.002879,-0.126686,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.503433,-0.462346,0.152874,-0.058813,-0.126455,0.002879,-0.126683,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.506767,-0.462316,0.152877,-0.058750,-0.126452,0.002889,-0.126699,-1.000000,-1.000000,-1.000000,5229.000000,3.000000,49.410000,0.000000,-1.000000,
0.510101,-0.462397,0.152886,-0.058861,-0.126468,0.002876,-0.126681,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.513435,-0.462358,0.152874,-0.058816,-0.126514,0.002897,-0.126643,-1.000000,-1.000000,-1.000000,5921895.000000,3.000000,49.410000,0.000000,-1.000000,
0.516769,-0.462406,0.152894,-0.058849,-0.126485,0.002891,-0.126692,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.520103,-0.462415,0.152901,-0.058851,-0.126476,0.002901,-0.126700,-1.000000,-1.000000,-1.000000,41895.000000,3.000000,49.410000,0.000000,-1.000000,
0.523437,-0.462396,0.152920,-0.058849,-0.126445,0.002928,-0.126675,-1.000000,-1.000000,-1.000000,49.410000,0.000000,3.000000,49.400002,-1.000000,
0.526771,-0.462406,0.152935,-0.058838,-0.126462,0.002931,-0.126678,-1.000000,-1.000000,-1.000000,5958560.000000,3.000000,49.410000,0.000000,-1.000000,
0.530105,-0.462424,0.152944,-0.058831,-0.126516,0.002923,-0.126614,-1.000000,-1.000000,-1.000000,3.000000,49.410000,0.000000,3.000000,49.000000,-1.000000,
0.533439,-0.462427,0.152913,-0.058830,-0.126481,0.002904,-0.126696,-1.000000,-1.000000,-1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
0.536773,-0.462456,0.152917,-0.058845,-0.126467,0.002938,-0.126671,-1.000000,-1.000000,-1.000000,78560.000000,3.000000,49.410000,0.000000,-1.000000,
0.540107,-0.462425,0.152932,-0.058830,-0.126463,0.002907,-0.126686,-1.000000,-1.000000,-1.000000,1.000000,0.000000,3.000000,49.410000,0.000000,-1.000000,
