0.003334,-0.467617,0.155392,-0.148557,-0.127042,0.005761,-0.174794,-1.000000,-1.000000,-1.000000,2319659.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.006668,-0.467606,0.155385,-0.148556,-0.127054,0.005738,-0.174786,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.010002,-0.467607,0.155362,-0.148557,-0.127041,0.005722,-0.174798,-1.000000,-1.000000,-1.000000,39658.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.013336,-0.467536,0.155507,-0.148562,-0.127035,0.005713,-0.174803,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.016670,-0.467495,0.155233,-0.148708,-0.127041,0.005704,-0.174801,-1.000000,-1.000000,-1.000000,2356323.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.020004,-0.467449,0.155382,-0.148729,-0.127029,0.005691,-0.174804,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.023338,-0.467406,0.155131,-0.148664,-0.127023,0.005684,-0.174807,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.026672,-0.467487,0.155234,-0.148724,-0.127035,0.005700,-0.174814,-1.000000,-1.000000,-1.000000,76321.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.030006,-0.467518,0.155231,-0.148701,-0.127034,0.005715,-0.174792,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.033340,-0.467434,0.155338,-0.148799,-0.127033,0.005728,-0.174781,-1.000000,-1.000000,-1.000000,2392986.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.036674,-0.467598,0.155400,-0.148539,-0.127055,0.005755,-0.174769,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.040008,-0.467533,0.155498,-0.148623,-0.127080,0.005768,-0.174771,-1.000000,-1.000000,-1.000000,12984.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.043342,-0.467563,0.155569,-0.148544,-0.127046,0.005765,-0.174765,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.046676,-0.467567,0.155551,-0.148551,-0.127044,0.005773,-0.174764,-1.000000,-1.000000,-1.000000,2429649.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.050010,-0.467564,0.155541,-0.148536,-0.127058,0.005748,-0.174773,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.053344,-0.467600,0.155376,-0.148546,-0.127038,0.005726,-0.174790,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.056678,-0.467538,0.155493,-0.148562,-0.127030,0.005697,-0.174795,-1.000000,-1.000000,-1.000000,49647.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.060012,-0.467411,0.155128,-0.148655,-0.127002,0.005681,-0.174808,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.063346,-0.467362,0.155277,-0.148657,-0.127019,0.005678,-0.174806,-1.000000,-1.000000,-1.000000,2466312.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.066680,-0.467490,0.155216,-0.148703,-0.127018,0.005680,-0.174790,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.070014,-0.467379,0.155292,-0.148652,-0.127033,0.005698,-0.174802,-1.000000,-1.000000,-1.000000,86310.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.073348,-0.467448,0.155412,-0.148707,-0.127042,0.005727,-0.174774,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.076682,-0.467551,0.155537,-0.148559,-0.127048,0.005753,-0.174788,-1.000000,-1.000000,-1.000000,2502975.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.080016,-0.467558,0.155539,-0.148555,-0.127049,0.005759,-0.174775,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.083350,-0.467548,0.155569,-0.148542,-0.127055,0.005765,-0.174784,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.086684,-0.467557,0.155556,-0.148557,-0.127032,0.005752,-0.174808,-1.000000,-1.000000,-1.000000,22973.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.090018,-0.467605,0.155402,-0.148545,-0.127020,0.005744,-0.174787,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.093352,-0.467584,0.155363,-0.148554,-0.127025,0.005735,-0.174790,-1.000000,-1.000000,-1.000000,2539638.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.096686,-0.467525,0.155503,-0.148569,-0.127025,0.005721,-0.174803,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.100020,-0.467445,0.155404,-0.148511,-0.127024,0.005692,-0.174813,-1.000000,-1.000000,-1.000000,59636.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.103354,-0.467470,0.155214,-0.148715,-0.127014,0.005690,-0.174805,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.106688,-0.467496,0.155216,-0.148709,-0.126755,0.005908,-0.174674,-1.000000,-1.000000,-1.000000,2576301.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.110022,-0.467492,0.155221,-0.148728,-0.126756,0.005922,-0.174674,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.113356,-0.467424,0.155148,-0.148652,-0.126752,0.005939,-0.174672,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.116690,-0.467507,0.155262,-0.148717,-0.126761,0.005940,-0.174657,-1.000000,-1.000000,-1.000000,96299.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.120024,-0.467442,0.155352,-0.148783,-0.126734,0.005954,-0.174659,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.123358,-0.467570,0.155551,-0.148539,-0.126766,0.005964,-0.174646,-1.000000,-1.000000,-1.000000,2612964.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.126692,-0.467569,0.155549,-0.148558,-0.126759,0.005961,-0.174662,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.130026,-0.467585,0.155544,-0.148546,-0.127044,0.005755,-0.174773,-1.000000,-1.000000,-1.000000,32962.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.133360,-0.467609,0.155390,-0.148541,-0.127018,0.005733,-0.174776,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.136694,-0.467539,0.155521,-0.148540,-0.126723,0.005938,-0.174661,-1.000000,-1.000000,-1.000000,2649627.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.140028,-0.467578,0.155345,-0.148526,-0.127013,0.005729,-0.174780,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.143362,-0.467453,0.155410,-0.148484,-0.127021,0.005714,-0.174781,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.146696,-0.467493,0.155218,-0.148710,-0.127044,0.005692,-0.174804,-1.000000,-1.000000,-1.000000,69625.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.150030,-0.467477,0.155231,-0.148700,-0.127016,0.005687,-0.174802,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.153364,-0.467413,0.155148,-0.148649,-0.127042,0.005704,-0.174782,-1.000000,-1.000000,-1.000000,2686290.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.156698,-0.467503,0.155239,-0.148707,-0.127027,0.005710,-0.174785,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.160032,-0.467493,0.155260,-0.148695,-0.127052,0.005729,-0.174784,-1.000000,-1.000000,-1.000000,6288.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.163366,-0.467612,0.155397,-0.148547,-0.127058,0.005739,-0.174791,-1.000000,-1.000000,-1.000000,48.709999,0.000000,2.000000,48.700001,-1.000000,-1.000000,
0.166700,-0.467592,0.155394,-0.148535,-0.127050,0.005750,-0.174778,-1.000000,-1.000000,-1.000000,2722953.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.170034,-0.467576,0.155398,-0.148529,-0.127038,0.005748,-0.174799,-1.000000,-1.000000,-1.000000,2.000000,48.709999,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.173368,-0.467585,0.155390,-0.148534,-0.127032,0.005753,-0.174790,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.176702,-0.467541,0.155512,-0.148551,-0.127015,0.005726,-0.174792,-1.000000,-1.000000,-1.000000,42951.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
0.180036,-0.467526,0.155487,-0.148553,-0.127032,0.005721,-0.174800,-1.000000,-1.000000,-1.000000,1.000000,0.000000,2.000000,48.709999,0.000000,-1.000000,-1.000000,
