0.003334,-0.437346,0.155058,-0.032422,-0.126835,0.005878,-0.174678,-1.000000,-1.000000,-1.000000,2319658.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.006668,-0.437342,0.155045,-0.032428,-0.126850,0.005847,-0.174687,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.010002,-0.437341,0.155051,-0.032425,-0.126847,0.005856,-0.174673,-1.000000,-1.000000,-1.000000,39657.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.013336,-0.437357,0.155055,-0.032430,-0.126828,0.005868,-0.174678,-1.000000,-1.000000,-1.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.016670,-0.437330,0.155075,-0.032414,-0.126827,0.005874,-0.174689,-1.000000,-1.000000,-1.000000,2356322.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.020004,-0.437343,0.155089,-0.032404,-0.126839,0.005893,-0.174671,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.023338,-0.437340,0.155090,-0.032408,-0.126351,0.005519,-0.174929,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.026672,-0.437351,0.155097,-0.032426,-0.126819,0.005892,-0.174671,-1.000000,-1.000000,-1.000000,76320.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.030006,-0.437348,0.155097,-0.032407,-0.126844,0.005893,-0.174657,-1.000000,-1.000000,-1.000000,0.000000,0.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.033340,-0.437346,0.155101,-0.032419,-0.126835,0.005901,-0.174645,-1.000000,-1.000000,-1.000000,2392985.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.036674,-0.437337,0.155083,-0.032399,-0.126818,0.005878,-0.174661,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
