0.003334,-0.462999,0.155532,-0.113976,-0.126982,0.005863,-0.174688,-1.000000,-1.000000,-1.000000,4435190.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.006668,-0.463089,0.155627,-0.114046,-0.126974,0.005842,-0.174751,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.010002,-0.463087,0.155632,-0.114054,-0.126964,0.005850,-0.174760,-1.000000,-1.000000,-1.000000,55189.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.013336,-0.463080,0.155626,-0.114049,-0.126993,0.005877,-0.174696,-1.000000,-1.000000,-1.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.016670,-0.463017,0.155525,-0.113987,-0.126977,0.005838,-0.174759,-1.000000,-1.000000,-1.000000,4471855.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.020004,-0.463001,0.155491,-0.113996,-0.126986,0.005822,-0.174781,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.023338,-0.463007,0.155485,-0.114001,-0.127000,0.005810,-0.174786,-1.000000,-1.000000,-1.000000,0.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.026672,-0.463006,0.155457,-0.114013,-0.126994,0.005789,-0.174794,-1.000000,-1.000000,-1.000000,91854.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.030006,-0.463067,0.155551,-0.114075,-0.127001,0.005811,-0.174750,-1.000000,-1.000000,-1.000000,0.000000,0.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.033340,-0.462989,0.155462,-0.114002,-0.126996,0.005791,-0.174793,-1.000000,-1.000000,-1.000000,4508520.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.036681,-0.463069,0.155559,-0.114059,-0.127007,0.005815,-0.174743,-1.000000,-1.000000,-1.000000,2.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.040015,-0.462996,0.155478,-0.113998,-0.127005,0.005819,-0.174782,-1.000000,-1.000000,-1.000000,28520.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
0.043349,-0.463013,0.155508,-0.113994,-0.127013,0.005838,-0.174738,-1.000000,-1.000000,-1.000000,48.000000,0.000000,2.000000,48.000000,-1.000000,-1.000000,
0.046683,-0.463023,0.155515,-0.113997,-0.126997,0.005841,-0.174776,-1.000000,-1.000000,-1.000000,4545186.000000,2.000000,48.000000,0.000000,-1.000000,-1.000000,
